"UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","WEAPON13","DRUG13","LIQUOR13","WEAPON14","DRUG14","LIQUOR14","WEAPON15","DRUG15","LIQUOR15","FILTER13","FILTER14","FILTER15"
434830001,"Creative Images Institute of Cosmetology-North Dayton","Main Campus","7535 Poe Avenue","Dayton","OH","45414",6,"Private for-profit, 2-year",8,205,213,0,0,0,0,0,0,0,0,0,1,1,1
434900001,"Dewey University-Carolina","Dewey Carolina","ROAD 3 Km 11 LOT 7 CAROLINA INDUSTRIAL PARK","CAROLINA","PR","00987",2,"Private nonprofit, 4-year or above",87,343,430,0,0,0,0,0,0,0,0,0,1,1,1
434937001,"Yeshiva College of the Nations Capital","Main campus","1216 Arcola Ave","Silver Spring","MD","20902",2,"Private nonprofit, 4-year or above",29,0,29,0,0,0,0,0,0,0,0,0,1,1,1
434973001,"University of Phoenix-Maryland","Maryland Campus","8830 Stanford Blvd. Suite 100","Columbia","MD","210455423",3,"Private for-profit, 4-year or above",175,117,292,0,0,0,0,0,0,0,0,0,1,1,1
435000001,"Louisiana State University Health Sciences Center-Shreveport","Main Campus","1501 KINGS HWY","SHREVEPORT","LA","711303932",1,"Public, 4-year or above",358,533,891,1,18,4,0,5,4,0,5,3,1,1,1
436003001,"Central Career Institute LLC","Main Campus","126 CORPORATE BLVD","SOUTH PLAINFIELD","NJ","070802408",9,"Private for-profit, less-than 2-year",22,130,152,0,0,0,0,0,0,0,0,0,1,1,1
436012001,"Franklin Career Institute","Main Campus","5323 Fifth Avenue","Brooklyn","NY","112203003",8,"Private nonprofit, less-than 2-year",29,348,377,0,0,0,0,1,1,0,0,0,1,1,1
436021001,"Montessori Institute of Milwaukee","Main Campus","621 S. 4th Street","MILWAUKEE","WI","532041504",2,"Private nonprofit, 4-year or above",7,51,58,0,0,0,0,0,0,0,0,0,1,1,1
436030001,"Hair Academy II","Main Campus-New Creations","Iverson Mall, 3705 Branch Ave., Lower Level","Hillcrest Heights","MD","207481401",9,"Private for-profit, less-than 2-year",5,226,231,0,0,0,0,0,0,0,0,0,1,1,1
436067001,"Pryor Beauty College","Main Campus","330 W GRAHAM","PRYOR","OK","74361",9,"Private for-profit, less-than 2-year",0,26,26,0,0,0,0,0,0,0,0,0,1,1,1
436094001,"Argosy University-Phoenix","Argosy University - Phoenix","2233 West Dunlap Avenue","PHOENIX","AZ","85021",3,"Private for-profit, 4-year or above",150,414,564,1,0,0,0,0,0,0,0,0,1,1,1
436100001,"Mr Leon's School of Hair Design-Lewiston","Main Campus","618 South Main St.","Moscow","ID","83843",6,"Private for-profit, 2-year",2,25,27,0,0,0,0,0,0,0,0,0,1,1,1
436182001,"Vatterott College-St Joseph","Vatterott College-St. Joseph","3709 N. Belt Highway","SAINT JOSEPH","MO","64506",6,"Private for-profit, 2-year",37,79,116,0,0,0,0,0,0,0,0,0,1,1,1
436191001,"Vatterott College-Sunset Hills","Vatterott College-Sunset Hills","12900 MAURER INDUSTRIAL DR","Saint Louis","MO","631271516",3,"Private for-profit, 4-year or above",218,216,434,0,0,0,0,0,0,0,0,0,1,1,1
436261001,"Southwest Acupuncture College-Boulder","Boulder Campus","6630 GUNPARK DR Suite 200","BOULDER","CO","80301",3,"Private for-profit, 4-year or above",24,75,99,0,0,0,0,0,0,0,0,0,1,1,1
436270001,"Utah College of Massage Therapy-Utah Valley","Main Campus","141 North State Street","Orem","UT","84057",9,"Private for-profit, less-than 2-year",47,111,158,0,0,0,0,0,0,0,0,0,1,1,1
436304001,"River Parishes Community College","Main Campus","925 W. Edenborne Parkway","Gonzales","LA","70737",4,"Public, 2-year",845,1111,1956,0,0,0,0,0,0,0,0,0,1,1,1
436429001,"Los Angeles Film School","Main Campus","6363 Sunset Blvd","Hollywood","CA","90028",3,"Private for-profit, 4-year or above",1843,491,2334,0,0,0,0,0,0,0,0,0,1,1,1
436438001,"Argosy University-Orange County","Argosy Universiy - Orange County","601 South Lewis Street","Orange","CA","92868",3,"Private for-profit, 4-year or above",170,366,536,0,0,0,0,0,0,0,0,0,1,1,1
436465001,"Dewey University-Bayamon","Bayamon Campus","Industrial Park Corujo Km. 15.9 Rd #2","Bayamon","PR","009590000",5,"Private nonprofit, 2-year",32,133,165,0,0,0,0,0,0,0,0,0,1,1,1
436483001,"National American University-Bloomington","NAU-Bloomington","7801 Metro Parkway, Suite 200","BLOOMINGTON","MN","554251536",3,"Private for-profit, 4-year or above",95,259,354,0,0,0,0,0,0,0,0,0,1,1,1
436553001,"Century College","CENTURY COLLEGE, INC.","1316 Ponce De Leon Avenue","San Juan","PR","00907",9,"Private for-profit, less-than 2-year",40,148,188,0,0,0,0,0,0,0,0,0,1,1,1
436599001,"FINE Mortuary College","FINE Mortuary Colege","150 Kerry Place","Norwood","MA","02062",6,"Private for-profit, 2-year",36,59,95,0,0,0,0,0,0,0,0,0,1,1,1
436614001,"International Baptist College and Seminary","International Baptist College and Seminary","2211 W Germann Rd","Chandler","AZ","85286",2,"Private nonprofit, 4-year or above",44,26,70,0,0,0,0,0,0,0,0,0,1,1,1
436632001,"The Medical Arts School","Main Campus","3200 Spring Forest Road, Suite 214","Raleigh","NC","276163211",9,"Private for-profit, less-than 2-year",16,140,156,0,0,0,0,0,0,0,0,0,1,1,1
436641001,"Fortis College-Foley","Main Campus","200 East Laurel Ave","FOLEY","AL","36535",9,"Private for-profit, less-than 2-year",31,103,134,0,0,0,0,0,0,0,0,0,1,1,1
436650001,"Medical Training College","Medical Trainig College","10525 Plaza Americana Dr.","BATON ROUGE","LA","708165820",9,"Private for-profit, less-than 2-year",18,191,209,0,0,0,0,0,0,0,0,0,1,1,1
436775001,"Toni & Guy Hairdressing Academy-Plano","TONI&GUY Hairdressing Academy- Dallas","1921 Preston Rd STE 2022","Plano","TX","75093",9,"Private for-profit, less-than 2-year",16,189,205,0,0,0,0,0,0,0,0,0,1,1,1
436818001,"University of Connecticut-Tri-Campus","UConn Tri-Campus-Waterbury","99 East Main St","WATERBURY","CT","06710",1,"Public, 4-year or above",1075,1225,2300,0,0,0,0,0,0,0,0,0,1,1,1
436827001,"University of Connecticut-Avery Point","Avery Point Regional Campus","1084 SHENNECOSSETT RD","GROTON","CT","063406097",1,"Public, 4-year or above",379,338,717,0,0,0,0,1,1,0,1,0,1,1,1
436836001,"University of Connecticut-Stamford","Stamford Regional Campus","One University Place","STAMFORD","CT","069012315",1,"Public, 4-year or above",770,794,1564,0,0,0,0,0,0,0,0,0,1,1,1
437060001,"Vatterott College-Oklahoma City","Vatterott College - Oklahoma City","5537 NW Expressway","Warr Acres","OK","73132",6,"Private for-profit, 2-year",188,117,305,0,0,0,0,0,0,0,0,0,1,1,1
437103001,"Baton Rouge Community College","Baton Rouge Community College","201 Community College Drive","BATON ROUGE","LA","70806",4,"Public, 2-year",3078,4563,7641,0,4,0,3,1,0,2,1,0,1,1,1
437237001,"International Yacht Restoration School","Main Campus","449 THAMES ST","NEWPORT","RI","02840",5,"Private nonprofit, 2-year",89,6,95,0,0,0,0,0,0,0,0,0,1,1,1
437316001,"Linfield College-School of Nursing","Linfield-Good Samaritan School of Nursing","2255 NW NORTHRUP ST","PORTLAND","OR","97210",2,"Private nonprofit, 4-year or above",70,280,350,0,0,0,0,0,0,0,0,0,1,1,1
437529001,"Star Career Academy-Syosset","Culinary Academy of Long island","125 Michael Drive","Syosset","NY","11791",9,"Private for-profit, less-than 2-year",92,121,213,0,0,0,0,0,0,0,0,0,1,1,1
437556001,"Midwest Technical Institute-Springfield","Main Campus","2731 Farmers Market Road","Springfield","IL","62707",9,"Private for-profit, less-than 2-year",150,223,373,0,0,0,0,0,0,0,0,0,1,1,1
437608001,"Advanced Barber College and Hair Design","Main Campus","2818 S INTERNATIONAL","WESLACO","TX","78596",9,"Private for-profit, less-than 2-year",115,91,206,0,0,0,0,0,0,0,0,0,1,1,1
437635001,"The College of Health Care Professions-Austin","Main Campus","6505 Airport Blvd., Suite 102","AUSTIN","TX","78752",6,"Private for-profit, 2-year",80,221,301,0,0,0,0,0,0,0,0,0,1,1,1
437653001,"The English Center","Main Campus","1005 Atlantic Avenue","Alameda","CA","94501",8,"Private nonprofit, less-than 2-year",43,64,107,0,0,0,0,0,0,0,0,0,1,1,1
437705001,"Monteclaro Escuela de Hoteleria y Artes Culinarias","Main Campus","Carr. 955 Km. 4.8 Barrio Palmer","Rio Grande","PR","007210000",5,"Private nonprofit, 2-year",0,13,13,0,0,0,0,0,0,0,0,0,1,1,1
437732001,"Dallas Nursing Institute","Dallas Nursing Institute","12170 North Abrams Road, Suite 200","DALLAS","TX","75243",5,"Private nonprofit, 2-year",41,170,211,0,0,0,0,0,0,0,0,0,1,1,1
437750001,"Professional Golfers Career College","Main Campus","26109 Ynez Rd.","TEMECULA","CA","925914833",6,"Private for-profit, 2-year",148,14,162,0,0,0,0,0,0,0,0,0,1,1,1
437769001,"Chester Career College","Chester Career College","751 W. Hundred Road","Chester","VA","23836",6,"Private for-profit, 2-year",9,145,154,0,0,0,0,0,0,0,0,0,1,1,1
437778001,"Milan Institute-San Antonio Ingram","Milan Institute","6151 NW LOOP 410","SAN ANTONIO","TX","78238",9,"Private for-profit, less-than 2-year",22,265,287,0,0,0,0,0,0,0,1,0,1,1,1
437857001,"Rudae's School of Beauty Culture-Ft Wayne","Rudae's School Of Beauty Culture","5317 Coldwater Road","Fort Wayne","IN","468255444",9,"Private for-profit, less-than 2-year",5,151,156,0,0,0,0,0,0,0,0,0,1,1,1
437936001,"Carrington College-San Jose","Carrington College-San Jose","5883 Rue Ferrari, Ste. 125","SAN JOSE","CA","95138",6,"Private for-profit, 2-year",95,696,791,0,0,0,0,0,0,0,0,0,1,1,1
438151001,"Stevens-Henager College","Salt Lake City (Murray) Campus","383 West Vine St.","MURRAY","UT","841235671",2,"Private nonprofit, 4-year or above",618,507,1125,0,0,0,0,0,0,0,0,0,1,1,1
438179001,"Brookline College-Tucson","Tucson Campus","5441 E. 22nd Street, Suite 125","Tucson","AZ","857115444",3,"Private for-profit, 4-year or above",102,291,393,0,2,0,0,0,0,0,0,0,1,1,1
438212001,"McCann School of Business & Technology","Main Campus","2650 WOODGLEN RD","POTTSVILLE","PA","17901",6,"Private for-profit, 2-year",538,1274,1812,0,0,0,0,0,0,0,0,0,1,1,1
438258001,"Carrington College-Pleasant Hill","Carrington College-Pleasant Hill","380 CIVIC DR STE 300","PLEASANT HILL","CA","94523",6,"Private for-profit, 2-year",90,526,616,0,0,0,0,0,0,0,0,0,1,1,1
438267001,"Ridley-Lowell Business & Technical Institute-Poughkeepsie","Poughkeepsie Campus","26 SOUTH HAMILTON STREET","POUGHKEEPSIE","NY","12601",9,"Private for-profit, less-than 2-year",70,134,204,0,2,1,0,0,0,0,0,0,1,1,1
438285001,"Florida College of Natural Health-Maitland","Orlando Campus","2600 Lake Lucien Drive     Suite # 140","Maitland","FL","32751",6,"Private for-profit, 2-year",73,362,435,0,0,0,0,0,0,0,0,0,1,1,1
438337001,"Modern Hairstyling Institute-Carolina","Main Campus","Carr PR-887 KM 0.9 Bo. Martin Gonzalez Victoria Park","Carolina","PR","00985",9,"Private for-profit, less-than 2-year",47,105,152,0,0,0,0,0,0,0,0,0,1,1,1
438498001,"Stratford University","Main Campus","7777 LEESBURG PIKE","FALLS CHURCH","VA","220432403",3,"Private for-profit, 4-year or above",1367,1936,3303,0,0,0,0,0,0,0,0,0,1,1,1
438504001,"Universal Technical Institute of California Inc","UNIVERSAL TECHNICAL INSTITUTE OF CALIFORNIA, INC","9494 Haven Avenue","RANCHO CUCAMONGA","CA","91730",6,"Private for-profit, 2-year",1738,50,1788,0,0,0,0,0,0,0,0,0,1,1,1
438586001,"American InterContinental University-Atlanta","AIU Atlanta","6600 PEACHTREE DUNWOODY RD 500 EMBASSY ROW","ATLANTA","GA","30328",3,"Private for-profit, 4-year or above",236,394,630,0,0,0,0,0,0,0,0,0,1,1,1
438647001,"Everest College-Chesapeake","Branch Campus","825 GREENBRIER CIRCLE","CHESAPEAKE","VA","23320",5,"Private nonprofit, 2-year",98,223,321,0,0,0,0,0,0,0,0,0,1,1,1
438656001,"Everest Institute-Greenspoint","Houston-Greenspoint","255 Northpoint suite 100","HOUSTON","TX","77060",8,"Private nonprofit, less-than 2-year",68,427,495,0,0,0,0,0,0,0,0,0,1,1,1
438674001,"The Academy of Hair Design Six","Academy of Hair Design #6","6552 US HWY 49","HATTIESBURG","MS","394010000",6,"Private for-profit, 2-year",4,49,53,0,0,0,0,0,0,0,0,0,1,1,1
438708001,"Eastern West Virginia Community and Technical College","Main Campus","316 Eastern Drive","MOOREFIELD","WV","268361155",4,"Public, 2-year",277,636,913,0,0,0,0,0,0,1,0,0,1,1,1
438735001,"Aviation Institute of Maintenance-Indianapolis","Main Campus","7251 W. McCarty Street","Indianapolis","IN","46241",6,"Private for-profit, 2-year",152,15,167,0,0,0,0,0,0,0,0,0,1,1,1
438805001,"Branford Hall Career Institute-Springfield Campus","Branford Hall Career Institute","189 Brookdale Drive, Suite B","SPRINGFIELD","MA","01104",9,"Private for-profit, less-than 2-year",182,347,529,0,0,0,0,0,0,0,0,0,1,1,1
438869001,"Remington College-Little Rock Campus","Remington College (Little Rock Campus)","19 Remington Rd.","LITTLE ROCK","AR","72204",5,"Private nonprofit, 2-year",8,43,51,0,0,0,0,0,0,0,0,0,1,1,1
438902001,"Everest University-Jacksonville","Everest University","8226 PHILLIPS HWY","JACKSONVILLE","FL","322561240",2,"Private nonprofit, 4-year or above",89,275,364,0,0,0,0,0,0,0,0,0,1,1,1
438984001,"IVAEM College","Ivaem College","14 Calle Intendente Ramirez","Caguas","PR","007250000",9,"Private for-profit, less-than 2-year",51,94,145,0,0,0,0,0,0,0,0,0,1,1,1
439020001,"Midwest College of Oriental Medicine-Chicago","Chicago Campus","4334 N Hazel, Suite 206","Chicago","IL","606131429",3,"Private for-profit, 4-year or above",30,72,102,0,0,0,0,0,0,0,0,0,1,1,1
439057001,"Argosy University-Seattle","Argosy University - Seattle","2601-A Elliott Avenue","SEATTLE","WA","981211318",3,"Private for-profit, 4-year or above",50,102,152,0,0,0,0,0,0,0,0,0,1,1,1
439118001,"Carrington College-Spokane","Carrington College-Spokane","10102 E. Knox Ave., Suite 200","Spokane","WA","992064187",6,"Private for-profit, 2-year",58,355,413,0,0,0,0,0,0,0,0,0,1,1,1
439127001,"Brightwood College-Friendswood","Brightwood College - Friendswood","3208 FM 528","Friendswood","TX","77546",9,"Private for-profit, less-than 2-year",20,169,189,0,0,0,0,0,0,0,0,0,1,1,1
439145001,"Pierce College-Puyallup","Pierce College Puyallup","1601 39TH Avenue SE","PUYALLUP","WA","983742222",4,"Public, 2-year",1633,2521,4154,0,0,0,0,0,0,0,0,0,1,1,1
439190001,"Cascadia College","Main Campus","18345 CAMPUS WAY NE","BOTHELL","WA","980118205",1,"Public, 4-year or above",1743,1754,3497,0,0,0,0,0,0,0,0,0,1,1,1
439288001,"Johnson & Wales University-Denver","Johnson & Wales University -- Denver Campus","7150 MONTVIEW BLVD.","DENVER","CO","80220",2,"Private nonprofit, 4-year or above",564,824,1388,0,1,1,0,0,0,0,0,0,1,1,1
439297002,"University of Phoenix-Ohio","Cleveland Campus","3401 Enterprise Parkway, Suite 115","Beachwood","OH","441227343",3,"Private for-profit, 4-year or above",68,191,259,0,0,0,0,0,0,0,0,0,1,1,1
439367001,"CBD College","Main Campus","3699 Wilshire Blvd., Fourth Floor","LOS ANGELES","CA","90010",5,"Private nonprofit, 2-year",155,270,425,0,0,0,0,0,0,0,0,0,1,1,1
439394001,"East West College of Natural Medicine","Main Campus","3808 N. Tamiami Trail","SARASOTA","FL","34234",3,"Private for-profit, 4-year or above",31,85,116,0,0,0,0,0,0,0,0,0,1,1,1
439446001,"Atlantic Institute of Oriental Medicine","Main Campus","100 E BROWARD BLVD, SUITE 100","FORT LAUDERDALE","FL","333013510",2,"Private nonprofit, 4-year or above",40,118,158,0,0,0,0,0,0,0,0,0,1,1,1
439455001,"ATS Institute of Technology","Main Campus","325 Alpha Park","Highland Heights","OH","44143",6,"Private for-profit, 2-year",43,367,410,0,0,0,0,0,0,0,0,0,1,1,1
439473001,"Bennett Career Institute","Main Campus","700 MONROE ST NE","WASHINGTON","DC","20017",9,"Private for-profit, less-than 2-year",124,187,311,0,0,0,0,0,0,0,0,0,1,1,1
439482001,"Blue Cliff College-Shreveport","Blue Cliff College- Shreveport Campus","8731 Park Plaza Drive","SHREVEPORT","LA","71105",9,"Private for-profit, less-than 2-year",17,225,242,0,0,0,0,0,0,0,0,0,1,1,1
439491001,"Blue Cliff College-Lafayette","Blue Cliff College","120 James Comeaux Road","Lafayette","LA","70508",9,"Private for-profit, less-than 2-year",71,231,302,0,0,0,0,0,0,0,0,0,1,1,1
439507001,"Quest College","Main Campus / Quest College","5430 FREDERICKSBURG RD STE 310","SAN ANTONIO","TX","78229",6,"Private for-profit, 2-year",23,198,221,0,0,0,0,0,0,0,0,0,1,1,1
439570001,"Community Care College","Community Care College","4242 South Sheridan","TULSA","OK","74145",5,"Private nonprofit, 2-year",48,585,633,0,0,0,0,0,0,0,0,0,1,1,1
439613001,"Crossroads Bible College","Main Campus","601 N SHORTRIDGE RD","INDIANAPOLIS","IN","462194912",2,"Private nonprofit, 4-year or above",136,104,240,0,0,0,0,0,0,0,0,0,1,1,1
439622001,"Erie 1 BOCES","Erie 1 BOCES","355 Harlem Road","West Seneca","NY","14224",7,"Public, less-than 2-year",82,361,443,0,0,0,0,0,0,0,0,0,1,1,1
439631001,"Fayette Beauty Academy","Fayette Beauty Academy","386 N GLYNN ST","FAYETTEVILLE","GA","30214",9,"Private for-profit, less-than 2-year",11,53,64,0,0,0,0,0,0,0,0,0,1,1,1
439668001,"HDS Truck Driving Institute","HDS Truck Driving Institute, Inc.","6251 S. Wilmot/Mailing P.O. Box 17600,Tucson, AZ 85731","TUCSON","AZ","85706",9,"Private for-profit, less-than 2-year",146,2,148,0,0,0,0,0,0,0,0,0,1,1,1
439686001,"International Training Careers","Main Campus","7360 SW 24TH ST STE 31","MIAMI","FL","33155",8,"Private nonprofit, less-than 2-year",19,196,215,0,0,0,0,0,0,0,0,0,1,1,1
439701001,"The King's University","Van Nuys Campus","14800 SHERMAN WAY","VAN NUYS","CA","914052233",2,"Private nonprofit, 4-year or above",377,387,764,0,2,4,0,0,0,0,0,0,1,1,1
439738001,"Fortis College-Baton Rouge","Fortis College","9255 Interline Avenue","BATON ROUGE","LA","708091908",6,"Private for-profit, 2-year",62,333,395,0,0,0,0,0,0,0,0,0,1,1,1
439747001,"My Le's Beauty College","Main Campus","4516 FLORIN ROAD","SACRAMENTO","CA","958232513",9,"Private for-profit, less-than 2-year",11,90,101,0,0,0,0,0,0,0,0,0,1,1,1
439774001,"New Concept Massage and Beauty School","Main Campus","2022 SW 1ST ST","MIAMI","FL","33135",9,"Private for-profit, less-than 2-year",9,18,27,0,0,0,0,0,0,0,0,0,1,1,1
439783001,"New York College of Traditional Chinese Medicine","Mineola","200 Old Country Road, Suite 500","Mineola","NY","11501",2,"Private nonprofit, 4-year or above",75,103,178,0,0,0,0,0,0,0,0,0,1,1,1
439792001,"Fortis College-Orange Park","Main Campus","700 Blanding Blvd, Suite 16","ORANGE PARK","FL","32065",6,"Private for-profit, 2-year",42,320,362,0,0,0,0,0,0,0,0,0,1,1,1
439817001,"Northeastern Seminary","Northeastern Seminary","2301 WESTSIDE DR","ROCHESTER","NY","14624",2,"Private nonprofit, 4-year or above",91,57,148,0,0,0,0,0,0,0,0,0,1,1,1
439844001,"Omega Institute of Cosmetology","Main Campus","229-B SOUTH HOLLYWOOD RD","HOUMA","LA","70360",9,"Private for-profit, less-than 2-year",1,59,60,0,0,0,0,0,0,0,0,0,1,1,1
439862001,"Pacific Islands University","Main Campus","172 KINNEYS RD PAGAT","Mangilao","GU","96913",2,"Private nonprofit, 4-year or above",33,37,70,0,0,0,0,0,0,0,0,0,1,1,1
439871001,"PCI College","Main Campus","17215 STUDEBAKER RD #310","CERRITOS","CA","90703",6,"Private for-profit, 2-year",15,80,95,0,0,0,0,0,0,0,0,0,1,1,1
439899001,"Rosedale Bible College","Main Campus","2270 ROSEDALE RD","IRWIN","OH","43029",5,"Private nonprofit, 2-year",29,27,56,0,0,0,0,0,0,0,0,0,1,1,1
439905001,"American Career College-Lynwood","Lynwood","3680 E. Imperial Highway, 5th Floor","Lynwood","CA","90262",9,"Private for-profit, less-than 2-year",32,283,315,0,0,0,0,0,0,0,0,0,1,1,1
439914001,"Seattle Institute of Oriental Medicine","Main Campus","444 NE Ravenna Blvd, Suite 208","SEATTLE","WA","98115",3,"Private for-profit, 4-year or above",6,31,37,0,0,0,0,0,0,0,0,0,1,1,1
439932001,"Shawnee Beauty College","Main Campus","410 E MAIN ST","SHAWNEE","OK","74801",9,"Private for-profit, less-than 2-year",0,8,8,0,0,0,0,0,0,0,0,0,1,1,1
439969001,"AM College LLC","Main Campus","10506 N KENDALL DR","MIAMI","FL","33176",3,"Private for-profit, 4-year or above",54,95,149,0,0,0,0,0,0,0,0,0,1,1,1
439978001,"Southeastern School of Cosmetology","Main Campus","3112 Ensley Five Points West Ave","Birmingham","AL","352082706",8,"Private nonprofit, less-than 2-year",3,52,55,0,0,0,0,0,0,0,0,0,1,1,1
